sample_id	sequence_length	dataset	k	n_top_k	n_trees
18	63	EA_positive	10	54.0	15
18	63	EA_positive	20	59.0	15
18	63	EA_positive	1	28.5	16
18	63	EA_positive	5	49.5	16
18	63	EA_positive	10	54.0	16
18	63	EA_positive	20	59.0	16
18	63	EA_positive	1	28.5	17
18	63	EA_positive	5	49.5	17
18	63	EA_positive	10	53.0	17
18	63	EA_positive	20	59.0	17
18	63	EA_positive	1	28.5	18
18	63	EA_positive	5	49.5	18
18	63	EA_positive	10	53.0	18
18	63	EA_positive	20	59.0	18
18	63	EA_positive	1	28.5	19
18	63	EA_positive	5	49.5	19
18	63	EA_positive	10	54.0	19
18	63	EA_positive	20	59.0	19
18	63	EA_positive	1	29.5	20
18	63	EA_positive	5	49.5	20
18	63	EA_positive	10	54.0	20
18	63	EA_positive	20	59.0	20
18	63	EA_positive	1	29.5	21
18	63	EA_positive	5	49.5	21
18	63	EA_positive	10	54.0	21
18	63	EA_positive	20	59.0	21
18	63	EA_positive	1	30.5	22
18	63	EA_positive	5	49.5	22
18	63	EA_positive	10	54.0	22
18	63	EA_positive	20	59.0	22
18	63	EA_positive	1	30.5	23
18	63	EA_positive	5	49.5	23
18	63	EA_positive	10	54.0	23
18	63	EA_positive	20	59.0	23
18	63	EA_positive	1	30.5	24
18	63	EA_positive	5	50.0	24
18	63	EA_positive	10	54.0	24
18	63	EA_positive	20	59.0	24
18	63	EA_positive	1	30.5	25
18	63	EA_positive	5	50.5	25
18	63	EA_positive	10	54.0	25
18	63	EA_positive	20	59.0	25
18	63	EA_positive	1	28.5	26
18	63	EA_positive	5	50.5	26
18	63	EA_positive	10	54.0	26
18	63	EA_positive	20	59.0	26
18	63	EA_positive	1	28.5	27
18	63	EA_positive	5	50.5	27
18	63	EA_positive	10	54.0	27
18	63	EA_positive	20	59.0	27
18	63	EA_positive	1	29.5	28
18	63	EA_positive	5	50.5	28
18	63	EA_positive	10	54.0	28
18	63	EA_positive	20	59.0	28
18	63	EA_positive	1	29.5	29
18	63	EA_positive	5	50.5	29
18	63	EA_positive	10	54.0	29
18	63	EA_positive	20	59.0	29
18	63	EA_positive	1	29.5	30
18	63	EA_positive	5	50.5	30
18	63	EA_positive	10	54.0	30
18	63	EA_positive	20	59.0	30
18	63	EA_positive	1	29.5	31
18	63	EA_positive	5	50.5	31
18	63	EA_positive	10	54.0	31
18	63	EA_positive	20	59.0	31
18	63	EA_positive	1	29.5	32
18	63	EA_positive	5	50.5	32
18	63	EA_positive	10	54.0	32
18	63	EA_positive	20	59.0	32
19	47	EA_negative	1	24.142857142857142	1
19	47	EA_negative	5	38.21428571428572	1
19	47	EA_negative	10	43.000000000000014	1
19	47	EA_negative	20	45.000000000000014	1
19	47	EA_negative	1	23.0	2
19	47	EA_negative	5	39.5	2
19	47	EA_negative	10	43.0	2
19	47	EA_negative	20	45.0	2
19	47	EA_negative	1	23.0	3
19	47	EA_negative	5	38.5	3
19	47	EA_negative	10	44.0	3
19	47	EA_negative	20	47.00000000000001	3
19	47	EA_negative	1	24.0	4
19	47	EA_negative	5	39.5	4
19	47	EA_negative	10	44.0	4
19	47	EA_negative	20	46.00000000000001	4
19	47	EA_negative	1	24.0	5
19	47	EA_negative	5	38.5	5
19	47	EA_negative	10	44.0	5
19	47	EA_negative	20	46.00000000000001	5
19	47	EA_negative	1	24.0	6
19	47	EA_negative	5	38.5	6
19	47	EA_negative	10	44.0	6
19	47	EA_negative	20	46.00000000000001	6
19	47	EA_negative	1	24.0	7
19	47	EA_negative	5	38.5	7
19	47	EA_negative	10	44.0	7
19	47	EA_negative	20	46.00000000000001	7
19	47	EA_negative	1	24.0	8
19	47	EA_negative	5	39.5	8
19	47	EA_negative	10	43.0	8
19	47	EA_negative	20	46.333333333333336	8
19	47	EA_negative	1	23.0	9
19	47	EA_negative	5	39.5	9
19	47	EA_negative	10	43.0	9
19	47	EA_negative	20	45.0	9
19	47	EA_negative	1	24.0	10
19	47	EA_negative	5	39.5	10
19	47	EA_negative	10	44.0	10
19	47	EA_negative	20	45.0	10
19	47	EA_negative	1	23.0	11
19	47	EA_negative	5	39.5	11
19	47	EA_negative	10	43.0	11
19	47	EA_negative	20	45.0	11
19	47	EA_negative	1	23.0	12
19	47	EA_negative	5	39.5	12
19	47	EA_negative	10	43.0	12
19	47	EA_negative	20	46.0	12
19	47	EA_negative	1	24.0	13
19	47	EA_negative	5	39.5	13
19	47	EA_negative	10	43.0	13
19	47	EA_negative	20	46.0	13
19	47	EA_negative	1	24.0	14
19	47	EA_negative	5	39.5	14
19	47	EA_negative	10	43.0	14
19	47	EA_negative	20	45.0	14
19	47	EA_negative	1	24.0	15
19	47	EA_negative	5	39.5	15
19	47	EA_negative	10	43.0	15
19	47	EA_negative	20	45.0	15
19	47	EA_negative	1	24.0	16
19	47	EA_negative	5	39.5	16
19	47	EA_negative	10	43.0	16
19	47	EA_negative	20	45.0	16
19	47	EA_negative	1	24.0	17
19	47	EA_negative	5	39.5	17
19	47	EA_negative	10	44.0	17
19	47	EA_negative	20	45.0	17
19	47	EA_negative	1	24.0	18
19	47	EA_negative	5	40.5	18
19	47	EA_negative	10	44.0	18
19	47	EA_negative	20	45.0	18
19	47	EA_negative	1	24.0	19
19	47	EA_negative	5	40.5	19
19	47	EA_negative	10	44.0	19
19	47	EA_negative	20	45.0	19
19	47	EA_negative	1	24.0	20
19	47	EA_negative	5	40.5	20
19	47	EA_negative	10	44.0	20
19	47	EA_negative	20	45.0	20
19	47	EA_negative	1	24.0	21
19	47	EA_negative	5	40.5	21
19	47	EA_negative	10	44.0	21
19	47	EA_negative	20	45.0	21
19	47	EA_negative	1	25.0	22
19	47	EA_negative	5	40.5	22
19	47	EA_negative	10	44.0	22
19	47	EA_negative	20	45.0	22
19	47	EA_negative	1	26.0	23
19	47	EA_negative	5	40.5	23
19	47	EA_negative	10	44.0	23
19	47	EA_negative	20	45.0	23
19	47	EA_negative	1	26.0	24
19	47	EA_negative	5	40.5	24
19	47	EA_negative	10	44.0	24
19	47	EA_negative	20	45.0	24
19	47	EA_negative	1	25.0	25
19	47	EA_negative	5	40.5	25
19	47	EA_negative	10	44.0	25
19	47	EA_negative	20	45.0	25
19	47	EA_negative	1	25.0	26
19	47	EA_negative	5	40.5	26
19	47	EA_negative	10	44.0	26
19	47	EA_negative	20	45.0	26
19	47	EA_negative	1	25.0	27
19	47	EA_negative	5	40.5	27
19	47	EA_negative	10	44.0	27
19	47	EA_negative	20	45.0	27
19	47	EA_negative	1	25.0	28
19	47	EA_negative	5	40.5	28
19	47	EA_negative	10	44.0	28
19	47	EA_negative	20	45.0	28
19	47	EA_negative	1	25.0	29
19	47	EA_negative	5	40.5	29
19	47	EA_negative	10	44.0	29
19	47	EA_negative	20	45.0	29
19	47	EA_negative	1	26.0	30
19	47	EA_negative	5	40.5	30
19	47	EA_negative	10	44.0	30
19	47	EA_negative	20	45.0	30
19	47	EA_negative	1	25.0	31
19	47	EA_negative	5	40.5	31
19	47	EA_negative	10	44.0	31
19	47	EA_negative	20	45.0	31
19	47	EA_negative	1	25.0	32
19	47	EA_negative	5	40.5	32
19	47	EA_negative	10	44.0	32
19	47	EA_negative	20	45.0	32
20	25	negative	1	8.75	1
20	25	negative	5	19.583333333333336	1
20	25	negative	10	23.000000000000004	1
20	25	negative	20	24.00000000000001	1
20	25	negative	1	5.666666666666667	2
20	25	negative	5	20.333333333333336	2
20	25	negative	10	23.000000000000004	2
20	25	negative	20	24.00000000000001	2
20	25	negative	1	5.833333333333334	3
20	25	negative	5	20.333333333333336	3
20	25	negative	10	24.000000000000004	3
20	25	negative	20	24.000000000000004	3
20	25	negative	1	5.833333333333334	4
20	25	negative	5	19.333333333333336	4
20	25	negative	10	24.000000000000004	4
20	25	negative	20	24.000000000000004	4
20	25	negative	1	5.833333333333334	5
20	25	negative	5	19.666666666666668	5
20	25	negative	10	24.0	5
20	25	negative	20	24.0	5
20	25	negative	1	6.833333333333334	6
20	25	negative	5	20.666666666666668	6
20	25	negative	10	24.0	6
20	25	negative	20	24.0	6
20	25	negative	1	6.833333333333334	7
20	25	negative	5	20.666666666666668	7
20	25	negative	10	24.0	7
20	25	negative	20	24.0	7
20	25	negative	1	6.833333333333334	8
20	25	negative	5	20.666666666666668	8
20	25	negative	10	24.0	8
20	25	negative	20	24.0	8
20	25	negative	1	6.833333333333334	9
20	25	negative	5	20.666666666666668	9
20	25	negative	10	24.0	9
20	25	negative	20	24.0	9
20	25	negative	1	6.833333333333334	10
20	25	negative	5	21.666666666666668	10
20	25	negative	10	24.0	10
20	25	negative	20	24.0	10
20	25	negative	1	6.833333333333334	11
20	25	negative	5	21.666666666666668	11
20	25	negative	10	24.0	11
20	25	negative	20	24.0	11
20	25	negative	1	6.833333333333334	12
20	25	negative	5	20.666666666666668	12
20	25	negative	10	24.0	12
20	25	negative	20	24.0	12
20	25	negative	1	6.833333333333334	13
20	25	negative	5	21.666666666666668	13
20	25	negative	10	24.0	13
20	25	negative	20	24.0	13
20	25	negative	1	6.833333333333334	14
20	25	negative	5	21.666666666666668	14
20	25	negative	10	24.0	14
20	25	negative	20	24.0	14
20	25	negative	1	6.833333333333334	15
20	25	negative	5	20.666666666666668	15
20	25	negative	10	24.0	15
20	25	negative	20	24.0	15
20	25	negative	1	6.833333333333334	16
20	25	negative	5	20.666666666666668	16
20	25	negative	10	24.0	16
20	25	negative	20	24.0	16
20	25	negative	1	6.833333333333334	17
20	25	negative	5	20.666666666666668	17
20	25	negative	10	24.0	17
20	25	negative	20	24.0	17
20	25	negative	1	6.833333333333334	18
20	25	negative	5	20.666666666666668	18
20	25	negative	10	24.0	18
20	25	negative	20	24.0	18
20	25	negative	1	6.833333333333334	19
20	25	negative	5	20.666666666666668	19
20	25	negative	10	24.0	19
20	25	negative	20	24.0	19
20	25	negative	1	6.833333333333334	20
20	25	negative	5	20.666666666666668	20
20	25	negative	10	24.0	20
20	25	negative	20	24.0	20
20	25	negative	1	6.833333333333334	21
20	25	negative	5	19.666666666666668	21
20	25	negative	10	24.0	21
20	25	negative	20	24.0	21
20	25	negative	1	6.833333333333334	22
20	25	negative	5	19.666666666666668	22
20	25	negative	10	24.0	22
20	25	negative	20	24.0	22
20	25	negative	1	6.833333333333334	23
20	25	negative	5	19.666666666666668	23
20	25	negative	10	24.0	23
20	25	negative	20	24.0	23
20	25	negative	1	6.833333333333334	24
20	25	negative	5	20.666666666666668	24
20	25	negative	10	24.0	24
20	25	negative	20	24.0	24
20	25	negative	1	6.833333333333334	25
20	25	negative	5	19.666666666666668	25
20	25	negative	10	24.0	25
20	25	negative	20	24.0	25
20	25	negative	1	6.833333333333334	26
20	25	negative	5	19.666666666666668	26
20	25	negative	10	24.0	26
20	25	negative	20	24.0	26
20	25	negative	1	6.833333333333334	27
20	25	negative	5	20.666666666666668	27
20	25	negative	10	24.0	27
20	25	negative	20	24.0	27
20	25	negative	1	6.833333333333334	28
20	25	negative	5	20.666666666666668	28
20	25	negative	10	24.0	28
20	25	negative	20	24.0	28
20	25	negative	1	6.833333333333334	29
20	25	negative	5	20.666666666666668	29
20	25	negative	10	24.0	29
20	25	negative	20	24.0	29
20	25	negative	1	6.833333333333334	30
20	25	negative	5	20.666666666666668	30
20	25	negative	10	24.0	30
20	25	negative	20	24.0	30
20	25	negative	1	6.833333333333334	31
20	25	negative	5	20.666666666666668	31
20	25	negative	10	24.0	31
20	25	negative	20	24.0	31
20	25	negative	1	6.833333333333334	32
20	25	negative	5	20.666666666666668	32
20	25	negative	10	24.0	32
20	25	negative	20	24.0	32
21	72	EA_positive	1	30.916666666666668	1
21	72	EA_positive	5	56.83333333333333	1
21	72	EA_positive	10	62.99999999999999	1
21	72	EA_positive	20	67.0	1
21	72	EA_positive	1	29.75	2
21	72	EA_positive	5	56.5	2
21	72	EA_positive	10	65.0	2
21	72	EA_positive	20	69.0	2
21	72	EA_positive	1	31.75	3
21	72	EA_positive	5	55.5	3
21	72	EA_positive	10	66.0	3
21	72	EA_positive	20	69.0	3
21	72	EA_positive	1	31.75	4
21	72	EA_positive	5	57.5	4
21	72	EA_positive	10	66.5	4
21	72	EA_positive	20	70.0	4
21	72	EA_positive	1	31.75	5
21	72	EA_positive	5	57.5	5
21	72	EA_positive	10	66.0	5
21	72	EA_positive	20	69.0	5
21	72	EA_positive	1	32.75	6
21	72	EA_positive	5	58.5	6
21	72	EA_positive	10	64.5	6
21	72	EA_positive	20	70.0	6
21	72	EA_positive	1	34.75	7
21	72	EA_positive	5	59.5	7
21	72	EA_positive	10	64.0	7
21	72	EA_positive	20	69.0	7
21	72	EA_positive	1	35.75	8
21	72	EA_positive	5	59.5	8
21	72	EA_positive	10	65.0	8
21	72	EA_positive	20	69.0	8
21	72	EA_positive	1	35.75	9
21	72	EA_positive	5	59.5	9
21	72	EA_positive	10	64.0	9
21	72	EA_positive	20	70.0	9
21	72	EA_positive	1	34.75	10
21	72	EA_positive	5	59.5	10
21	72	EA_positive	10	65.0	10
21	72	EA_positive	20	70.0	10
21	72	EA_positive	1	34.75	11
21	72	EA_positive	5	59.5	11
21	72	EA_positive	10	65.0	11
21	72	EA_positive	20	70.0	11
21	72	EA_positive	1	35.75	12
21	72	EA_positive	5	59.5	12
21	72	EA_positive	10	65.0	12
21	72	EA_positive	20	70.0	12
21	72	EA_positive	1	35.75	13
21	72	EA_positive	5	59.5	13
21	72	EA_positive	10	65.0	13
21	72	EA_positive	20	70.0	13
21	72	EA_positive	1	35.75	14
21	72	EA_positive	5	59.5	14
21	72	EA_positive	10	65.0	14
21	72	EA_positive	20	70.0	14
21	72	EA_positive	1	35.75	15
21	72	EA_positive	5	59.5	15
21	72	EA_positive	10	65.0	15
21	72	EA_positive	20	70.0	15
21	72	EA_positive	1	36.75	16
21	72	EA_positive	5	59.5	16
21	72	EA_positive	10	65.0	16
21	72	EA_positive	20	70.0	16
21	72	EA_positive	1	36.75	17
21	72	EA_positive	5	59.5	17
21	72	EA_positive	10	65.0	17
21	72	EA_positive	20	70.0	17
21	72	EA_positive	1	35.75	18
21	72	EA_positive	5	59.5	18
21	72	EA_positive	10	65.0	18
21	72	EA_positive	20	70.0	18
21	72	EA_positive	1	35.75	19
21	72	EA_positive	5	59.5	19
21	72	EA_positive	10	65.0	19
21	72	EA_positive	20	70.0	19
21	72	EA_positive	1	35.75	20
21	72	EA_positive	5	59.5	20
21	72	EA_positive	10	65.0	20
21	72	EA_positive	20	70.0	20
21	72	EA_positive	1	35.75	21
21	72	EA_positive	5	59.5	21
21	72	EA_positive	10	65.0	21
21	72	EA_positive	20	70.0	21
21	72	EA_positive	1	35.75	22
21	72	EA_positive	5	59.5	22
21	72	EA_positive	10	65.0	22
21	72	EA_positive	20	70.0	22
21	72	EA_positive	1	35.75	23
21	72	EA_positive	5	59.5	23
21	72	EA_positive	10	65.0	23
21	72	EA_positive	20	70.0	23
21	72	EA_positive	1	35.75	24
21	72	EA_positive	5	59.5	24
21	72	EA_positive	10	65.0	24
21	72	EA_positive	20	70.0	24
21	72	EA_positive	1	36.75	25
21	72	EA_positive	5	59.5	25
21	72	EA_positive	10	65.0	25
21	72	EA_positive	20	70.0	25
21	72	EA_positive	1	36.75	26
21	72	EA_positive	5	59.5	26
21	72	EA_positive	10	65.0	26
21	72	EA_positive	20	70.0	26
21	72	EA_positive	1	36.75	27
21	72	EA_positive	5	58.5	27
21	72	EA_positive	10	65.0	27
21	72	EA_positive	20	70.0	27
21	72	EA_positive	1	36.75	28
21	72	EA_positive	5	58.5	28
21	72	EA_positive	10	65.0	28
21	72	EA_positive	20	70.0	28
21	72	EA_positive	1	36.75	29
21	72	EA_positive	5	58.5	29
21	72	EA_positive	10	65.0	29
21	72	EA_positive	20	70.0	29
21	72	EA_positive	1	35.75	30
21	72	EA_positive	5	58.5	30
21	72	EA_positive	10	65.0	30
21	72	EA_positive	20	70.0	30
21	72	EA_positive	1	36.75	31
21	72	EA_positive	5	58.5	31
21	72	EA_positive	10	65.0	31
21	72	EA_positive	20	70.0	31
21	72	EA_positive	1	35.75	32
21	72	EA_positive	5	59.5	32
21	72	EA_positive	10	65.0	32
21	72	EA_positive	20	70.0	32
22	41	positive	1	17.5	1
22	41	positive	5	26.0	1
22	41	positive	10	32.0	1
22	41	positive	20	38.0	1
22	41	positive	1	17.5	2
22	41	positive	5	25.0	2
22	41	positive	10	32.0	2
22	41	positive	20	37.0	2
22	41	positive	1	15.5	3
22	41	positive	5	25.0	3
22	41	positive	10	32.0	3
22	41	positive	20	36.0	3
22	41	positive	1	16.5	4
22	41	positive	5	25.0	4
22	41	positive	10	31.0	4
22	41	positive	20	36.0	4
22	41	positive	1	19.5	5
22	41	positive	5	26.0	5
22	41	positive	10	31.0	5
22	41	positive	20	36.0	5
22	41	positive	1	18.5	6
22	41	positive	5	26.0	6
22	41	positive	10	31.0	6
22	41	positive	20	37.0	6
22	41	positive	1	18.5	7
22	41	positive	5	26.0	7
22	41	positive	10	31.0	7
22	41	positive	20	37.0	7
22	41	positive	1	18.5	8
22	41	positive	5	26.0	8
22	41	positive	10	31.0	8
22	41	positive	20	37.0	8
22	41	positive	1	18.5	9
22	41	positive	5	26.0	9
22	41	positive	10	31.0	9
22	41	positive	20	37.0	9
22	41	positive	1	18.5	10
22	41	positive	5	26.0	10
22	41	positive	10	31.0	10
22	41	positive	20	37.0	10
22	41	positive	1	18.5	11
22	41	positive	5	25.0	11
22	41	positive	10	31.0	11
22	41	positive	20	36.0	11
22	41	positive	1	18.5	12
22	41	positive	5	26.0	12
22	41	positive	10	31.0	12
22	41	positive	20	36.0	12
22	41	positive	1	18.5	13
22	41	positive	5	25.0	13
22	41	positive	10	31.0	13
22	41	positive	20	36.0	13
22	41	positive	1	17.5	14
22	41	positive	5	25.0	14
22	41	positive	10	31.0	14
22	41	positive	20	36.0	14
22	41	positive	1	17.5	15
22	41	positive	5	25.0	15
22	41	positive	10	31.0	15
22	41	positive	20	36.0	15
22	41	positive	1	17.5	16
22	41	positive	5	24.0	16
22	41	positive	10	31.0	16
22	41	positive	20	37.0	16
22	41	positive	1	19.5	17
22	41	positive	5	25.0	17
22	41	positive	10	31.0	17
22	41	positive	20	36.0	17
22	41	positive	1	18.5	18
22	41	positive	5	25.0	18
22	41	positive	10	31.0	18
22	41	positive	20	36.0	18
22	41	positive	1	19.5	19
22	41	positive	5	24.0	19
22	41	positive	10	31.0	19
22	41	positive	20	36.0	19
22	41	positive	1	18.5	20
22	41	positive	5	25.0	20
22	41	positive	10	31.0	20
22	41	positive	20	36.0	20
22	41	positive	1	18.5	21
22	41	positive	5	25.0	21
22	41	positive	10	31.0	21
22	41	positive	20	37.0	21
22	41	positive	1	18.5	22
22	41	positive	5	25.0	22
22	41	positive	10	31.0	22
22	41	positive	20	36.0	22
22	41	positive	1	18.5	23
22	41	positive	5	25.0	23
22	41	positive	10	31.0	23
22	41	positive	20	36.0	23
22	41	positive	1	18.5	24
22	41	positive	5	25.0	24
22	41	positive	10	31.0	24
22	41	positive	20	36.0	24
22	41	positive	1	18.5	25
22	41	positive	5	25.0	25
22	41	positive	10	31.0	25
22	41	positive	20	36.0	25
22	41	positive	1	18.5	26
22	41	positive	5	26.0	26
22	41	positive	10	31.0	26
22	41	positive	20	36.0	26
22	41	positive	1	18.5	27
22	41	positive	5	25.0	27
22	41	positive	10	31.0	27
22	41	positive	20	36.0	27
22	41	positive	1	18.5	28
22	41	positive	5	26.0	28
22	41	positive	10	31.0	28
22	41	positive	20	36.0	28
22	41	positive	1	18.5	29
22	41	positive	5	25.0	29
22	41	positive	10	31.0	29
22	41	positive	20	36.0	29
22	41	positive	1	18.5	30
22	41	positive	5	26.0	30
22	41	positive	10	31.0	30
22	41	positive	20	36.0	30
22	41	positive	1	18.5	31
22	41	positive	5	26.0	31
22	41	positive	10	31.0	31
22	41	positive	20	36.0	31
22	41	positive	1	18.5	32
22	41	positive	5	26.0	32
22	41	positive	10	31.0	32
22	41	positive	20	36.0	32
23	65	EA_positive	1	28.75	1
23	65	EA_positive	5	50.5	1
23	65	EA_positive	10	57.0	1
23	65	EA_positive	20	63.0	1
23	65	EA_positive	1	27.75	2
23	65	EA_positive	5	51.5	2
23	65	EA_positive	10	57.0	2
23	65	EA_positive	20	63.0	2
23	65	EA_positive	1	28.75	3
23	65	EA_positive	5	51.5	3
23	65	EA_positive	10	57.0	3
23	65	EA_positive	20	63.0	3
23	65	EA_positive	1	29.75	4
23	65	EA_positive	5	51.5	4
23	65	EA_positive	10	57.0	4
23	65	EA_positive	20	62.0	4
23	65	EA_positive	1	27.75	5
23	65	EA_positive	5	48.5	5
23	65	EA_positive	10	57.0	5
23	65	EA_positive	20	63.0	5
23	65	EA_positive	1	28.75	6
23	65	EA_positive	5	48.5	6
23	65	EA_positive	10	57.0	6
23	65	EA_positive	20	63.0	6
23	65	EA_positive	1	28.75	7
23	65	EA_positive	5	49.5	7
23	65	EA_positive	10	57.0	7
23	65	EA_positive	20	63.0	7
23	65	EA_positive	1	28.75	8
23	65	EA_positive	5	50.5	8
23	65	EA_positive	10	57.0	8
23	65	EA_positive	20	63.0	8
23	65	EA_positive	1	29.75	9
23	65	EA_positive	5	50.5	9
23	65	EA_positive	10	57.0	9
23	65	EA_positive	20	63.0	9
23	65	EA_positive	1	29.75	10
23	65	EA_positive	5	50.5	10
23	65	EA_positive	10	57.0	10
23	65	EA_positive	20	63.0	10
23	65	EA_positive	1	30.75	11
23	65	EA_positive	5	50.5	11
23	65	EA_positive	10	57.0	11
23	65	EA_positive	20	63.0	11
23	65	EA_positive	1	29.75	12
23	65	EA_positive	5	50.5	12
23	65	EA_positive	10	57.0	12
23	65	EA_positive	20	63.0	12
23	65	EA_positive	1	29.75	13
23	65	EA_positive	5	50.5	13
23	65	EA_positive	10	57.0	13
23	65	EA_positive	20	63.0	13
23	65	EA_positive	1	29.75	14
23	65	EA_positive	5	50.5	14
23	65	EA_positive	10	57.0	14
23	65	EA_positive	20	63.0	14
23	65	EA_positive	1	29.75	15
23	65	EA_positive	5	50.5	15
23	65	EA_positive	10	57.0	15
23	65	EA_positive	20	63.0	15
23	65	EA_positive	1	30.75	16
23	65	EA_positive	5	50.5	16
23	65	EA_positive	10	57.0	16
23	65	EA_positive	20	63.0	16
23	65	EA_positive	1	30.75	17
23	65	EA_positive	5	50.5	17
23	65	EA_positive	10	57.0	17
23	65	EA_positive	20	63.0	17
23	65	EA_positive	1	29.75	18
23	65	EA_positive	5	50.5	18
23	65	EA_positive	10	57.0	18
23	65	EA_positive	20	63.0	18
23	65	EA_positive	1	29.75	19
23	65	EA_positive	5	50.5	19
23	65	EA_positive	10	57.0	19
23	65	EA_positive	20	63.0	19
23	65	EA_positive	1	30.75	20
23	65	EA_positive	5	50.5	20
23	65	EA_positive	10	57.0	20
23	65	EA_positive	20	63.0	20
23	65	EA_positive	1	30.75	21
23	65	EA_positive	5	50.5	21
23	65	EA_positive	10	57.0	21
23	65	EA_positive	20	63.0	21
23	65	EA_positive	1	30.75	22
23	65	EA_positive	5	50.5	22
23	65	EA_positive	10	57.0	22
23	65	EA_positive	20	63.0	22
23	65	EA_positive	1	30.75	23
23	65	EA_positive	5	50.5	23
23	65	EA_positive	10	57.0	23
23	65	EA_positive	20	63.0	23
23	65	EA_positive	1	30.75	24
23	65	EA_positive	5	50.5	24
23	65	EA_positive	10	57.0	24
23	65	EA_positive	20	63.0	24
23	65	EA_positive	1	30.75	25
23	65	EA_positive	5	50.5	25
23	65	EA_positive	10	57.0	25
23	65	EA_positive	20	63.0	25
23	65	EA_positive	1	30.75	26
23	65	EA_positive	5	50.5	26
23	65	EA_positive	10	57.0	26
23	65	EA_positive	20	63.0	26
23	65	EA_positive	1	30.75	27
23	65	EA_positive	5	50.5	27
23	65	EA_positive	10	57.0	27
23	65	EA_positive	20	63.0	27
23	65	EA_positive	1	29.75	28
23	65	EA_positive	5	50.5	28
23	65	EA_positive	10	57.0	28
23	65	EA_positive	20	63.0	28
23	65	EA_positive	1	29.75	29
23	65	EA_positive	5	50.5	29
23	65	EA_positive	10	57.0	29
23	65	EA_positive	20	63.0	29
23	65	EA_positive	1	29.75	30
23	65	EA_positive	5	50.5	30
23	65	EA_positive	10	57.0	30
23	65	EA_positive	20	63.0	30
23	65	EA_positive	1	29.75	31
23	65	EA_positive	5	50.5	31
23	65	EA_positive	10	57.0	31
23	65	EA_positive	20	63.0	31
23	65	EA_positive	1	29.75	32
23	65	EA_positive	5	50.5	32
23	65	EA_positive	10	57.0	32
23	65	EA_positive	20	63.0	32
24	25	negative	1	5.444444444444445	1
24	25	negative	5	19.22222222222222	1
24	25	negative	10	23.999999999999996	1
24	25	negative	20	23.999999999999996	1
24	25	negative	1	7.833333333333334	2
24	25	negative	5	19.916666666666664	2
24	25	negative	10	23.999999999999996	2
24	25	negative	20	23.999999999999996	2
24	25	negative	1	7.666666666666667	3
24	25	negative	5	17.75	3
24	25	negative	10	22.0	3
24	25	negative	20	24.000000000000007	3
24	25	negative	1	7.666666666666667	4
24	25	negative	5	17.75	4
24	25	negative	10	23.0	4
24	25	negative	20	24.000000000000007	4
24	25	negative	1	7.833333333333334	5
24	25	negative	5	18.583333333333336	5
24	25	negative	10	23.000000000000004	5
24	25	negative	20	24.000000000000004	5
24	25	negative	1	7.833333333333334	6
24	25	negative	5	19.333333333333336	6
24	25	negative	10	23.000000000000004	6
24	25	negative	20	24.000000000000004	6
24	25	negative	1	6.833333333333334	7
24	25	negative	5	19.833333333333336	7
24	25	negative	10	23.000000000000004	7
24	25	negative	20	24.000000000000004	7
24	25	negative	1	6.833333333333334	8
24	25	negative	5	19.833333333333336	8
24	25	negative	10	23.000000000000004	8
24	25	negative	20	24.000000000000004	8
24	25	negative	1	6.833333333333334	9
24	25	negative	5	20.166666666666664	9
24	25	negative	10	22.999999999999996	9
24	25	negative	20	23.999999999999996	9
24	25	negative	1	6.833333333333334	10
24	25	negative	5	20.166666666666664	10
24	25	negative	10	22.999999999999996	10
24	25	negative	20	23.999999999999996	10
24	25	negative	1	6.833333333333334	11
24	25	negative	5	20.166666666666664	11
24	25	negative	10	22.999999999999996	11
24	25	negative	20	23.999999999999996	11
24	25	negative	1	6.833333333333334	12
24	25	negative	5	20.166666666666664	12
24	25	negative	10	22.999999999999996	12
24	25	negative	20	23.999999999999996	12
24	25	negative	1	6.833333333333334	13
24	25	negative	5	20.166666666666664	13
24	25	negative	10	22.999999999999996	13
24	25	negative	20	23.999999999999996	13
24	25	negative	1	6.833333333333334	14
24	25	negative	5	20.166666666666664	14
24	25	negative	10	23.999999999999996	14
24	25	negative	20	23.999999999999996	14
24	25	negative	1	6.833333333333334	15
24	25	negative	5	20.166666666666664	15
24	25	negative	10	23.999999999999996	15
24	25	negative	20	23.999999999999996	15
24	25	negative	1	6.666666666666667	16
24	25	negative	5	19.666666666666664	16
24	25	negative	10	24.0	16
24	25	negative	20	24.0	16
24	25	negative	1	6.833333333333334	17
24	25	negative	5	20.166666666666664	17
24	25	negative	10	22.999999999999996	17
24	25	negative	20	23.999999999999996	17
24	25	negative	1	6.833333333333334	18
24	25	negative	5	20.166666666666664	18
24	25	negative	10	22.999999999999996	18
24	25	negative	20	23.999999999999996	18
24	25	negative	1	6.833333333333334	19
24	25	negative	5	21.166666666666664	19
24	25	negative	10	23.999999999999996	19
24	25	negative	20	23.999999999999996	19
24	25	negative	1	6.866666666666667	20
24	25	negative	5	21.333333333333332	20
24	25	negative	10	24.0	20
24	25	negative	20	24.0	20
24	25	negative	1	6.666666666666667	21
24	25	negative	5	20.666666666666664	21
24	25	negative	10	24.0	21
24	25	negative	20	24.0	21
24	25	negative	1	6.866666666666667	22
24	25	negative	5	21.333333333333332	22
24	25	negative	10	24.0	22
24	25	negative	20	24.0	22
