sample_id	sequence_length	dataset	k	n_top_k	tree_index
36	47	EA_negative	1	22.0	2
36	47	EA_negative	5	39.5	2
36	47	EA_negative	10	43.00000000000001	2
36	47	EA_negative	20	45.00000000000001	2
36	47	EA_negative	1	21.0	3
36	47	EA_negative	5	37.166666666666664	3
36	47	EA_negative	10	43.00000000000001	3
36	47	EA_negative	20	46.000000000000014	3
36	47	EA_negative	1	20.333333333333336	4
36	47	EA_negative	5	40.5	4
36	47	EA_negative	10	43.0	4
36	47	EA_negative	20	45.0	4
36	47	EA_negative	1	23.5	5
36	47	EA_negative	5	38.166666666666664	5
36	47	EA_negative	10	42.00000000000001	5
36	47	EA_negative	20	46.000000000000014	5
36	47	EA_negative	1	20.166666666666664	6
36	47	EA_negative	5	37.33333333333333	6
36	47	EA_negative	10	42.99999999999999	6
36	47	EA_negative	20	46.0	6
36	47	EA_negative	1	22.0	7
36	47	EA_negative	5	39.166666666666664	7
36	47	EA_negative	10	42.99999999999999	7
36	47	EA_negative	20	46.0	7
36	47	EA_negative	1	22.5	8
36	47	EA_negative	5	36.5	8
36	47	EA_negative	10	41.000000000000014	8
36	47	EA_negative	20	44.000000000000014	8
36	47	EA_negative	1	22.142857142857142	9
36	47	EA_negative	5	40.21428571428572	9
36	47	EA_negative	10	44.000000000000014	9
36	47	EA_negative	20	46.00000000000002	9
36	47	EA_negative	1	22.662857142857142	10
36	47	EA_negative	5	36.980952380952374	10
36	47	EA_negative	10	43.19999999999999	10
36	47	EA_negative	20	45.40000000000002	10
36	47	EA_negative	1	21.0	11
36	47	EA_negative	5	38.5	11
36	47	EA_negative	10	44.000000000000014	11
36	47	EA_negative	20	45.000000000000014	11
36	47	EA_negative	1	24.5	12
36	47	EA_negative	5	36.5	12
36	47	EA_negative	10	44.0	12
36	47	EA_negative	20	45.0	12
36	47	EA_negative	1	21.5	13
36	47	EA_negative	5	37.5	13
36	47	EA_negative	10	41.0	13
36	47	EA_negative	20	46.00000000000001	13
36	47	EA_negative	1	20.5	14
36	47	EA_negative	5	39.5	14
36	47	EA_negative	10	44.0	14
36	47	EA_negative	20	45.0	14
36	47	EA_negative	1	26.0	15
36	47	EA_negative	5	39.16666666666666	15
36	47	EA_negative	10	43.999999999999986	15
36	47	EA_negative	20	44.999999999999986	15
36	47	EA_negative	1	26.0	16
36	47	EA_negative	5	38.5	16
36	47	EA_negative	10	43.00000000000001	16
36	47	EA_negative	20	45.00000000000001	16
36	47	EA_negative	1	22.142857142857142	17
36	47	EA_negative	5	38.21428571428572	17
36	47	EA_negative	10	44.000000000000014	17
36	47	EA_negative	20	45.000000000000014	17
36	47	EA_negative	1	26.07142857142857	18
36	47	EA_negative	5	41.85714285714285	18
36	47	EA_negative	10	44.714285714285694	18
36	47	EA_negative	20	45.99999999999997	18
36	47	EA_negative	1	19.5	19
36	47	EA_negative	5	40.5	19
36	47	EA_negative	10	43.0	19
36	47	EA_negative	20	45.0	19
36	47	EA_negative	1	25.0	20
36	47	EA_negative	5	40.166666666666664	20
36	47	EA_negative	10	43.99999999999999	20
36	47	EA_negative	20	44.99999999999999	20
36	47	EA_negative	1	23.0	21
36	47	EA_negative	5	38.5	21
36	47	EA_negative	10	43.0	21
36	47	EA_negative	20	46.00000000000001	21
36	47	EA_negative	1	25.166666666666664	22
36	47	EA_negative	5	39.33333333333332	22
36	47	EA_negative	10	42.999999999999986	22
36	47	EA_negative	20	45.99999999999999	22
36	47	EA_negative	1	22.0	23
36	47	EA_negative	5	41.5	23
36	47	EA_negative	10	44.0	23
36	47	EA_negative	20	46.00000000000001	23
36	47	EA_negative	1	26.0	24
36	47	EA_negative	5	40.5	24
36	47	EA_negative	10	44.0	24
36	47	EA_negative	20	45.0	24
36	47	EA_negative	1	21.809523809523807	25
36	47	EA_negative	5	40.047619047619044	25
36	47	EA_negative	10	43.5	25
36	47	EA_negative	20	45.0	25
36	47	EA_negative	1	27.142857142857142	26
36	47	EA_negative	5	38.88095238095238	26
36	47	EA_negative	10	43.0	26
36	47	EA_negative	20	46.00000000000001	26
36	47	EA_negative	1	25.0	27
36	47	EA_negative	5	40.5	27
36	47	EA_negative	10	44.00000000000001	27
36	47	EA_negative	20	46.000000000000014	27
36	47	EA_negative	1	20.5	28
36	47	EA_negative	5	37.5	28
36	47	EA_negative	10	44.0	28
36	47	EA_negative	20	45.0	28
36	47	EA_negative	1	21.0	29
36	47	EA_negative	5	38.5	29
36	47	EA_negative	10	44.0	29
36	47	EA_negative	20	47.00000000000001	29
36	47	EA_negative	1	23.5	30
36	47	EA_negative	5	37.5	30
36	47	EA_negative	10	43.0	30
36	47	EA_negative	20	46.00000000000001	30
36	47	EA_negative	1	25.333333333333336	31
36	47	EA_negative	5	37.5	31
36	47	EA_negative	10	42.00000000000001	31
36	47	EA_negative	20	46.00000000000001	31
37	72	EA_positive	1	36.75	0
37	72	EA_positive	5	61.0	0
37	72	EA_positive	10	65.0	0
37	72	EA_positive	20	70.0	0
37	72	EA_positive	1	30.75	1
37	72	EA_positive	5	60.0	1
37	72	EA_positive	10	65.0	1
37	72	EA_positive	20	69.0	1
37	72	EA_positive	1	34.25	2
37	72	EA_positive	5	60.0	2
37	72	EA_positive	10	65.0	2
37	72	EA_positive	20	69.0	2
37	72	EA_positive	1	33.75	3
37	72	EA_positive	5	61.0	3
37	72	EA_positive	10	65.0	3
37	72	EA_positive	20	70.0	3
37	72	EA_positive	1	35.25	4
37	72	EA_positive	5	58.0	4
37	72	EA_positive	10	66.0	4
37	72	EA_positive	20	69.0	4
37	72	EA_positive	1	36.75	5
37	72	EA_positive	5	61.0	5
37	72	EA_positive	10	65.0	5
37	72	EA_positive	20	68.0	5
37	72	EA_positive	1	35.75	6
37	72	EA_positive	5	60.0	6
37	72	EA_positive	10	62.0	6
37	72	EA_positive	20	68.0	6
37	72	EA_positive	1	34.85	7
37	72	EA_positive	5	60.50000000000001	7
37	72	EA_positive	10	65.00000000000001	7
37	72	EA_positive	20	69.00000000000001	7
37	72	EA_positive	1	35.25	8
37	72	EA_positive	5	61.0	8
37	72	EA_positive	10	65.0	8
37	72	EA_positive	20	69.0	8
37	72	EA_positive	1	34.75	9
37	72	EA_positive	5	60.0	9
37	72	EA_positive	10	63.0	9
37	72	EA_positive	20	69.0	9
37	72	EA_positive	1	36.25	10
37	72	EA_positive	5	60.5	10
37	72	EA_positive	10	67.0	10
37	72	EA_positive	20	68.0	10
37	72	EA_positive	1	32.75	11
37	72	EA_positive	5	61.0	11
37	72	EA_positive	10	64.0	11
37	72	EA_positive	20	69.0	11
37	72	EA_positive	1	34.75	12
37	72	EA_positive	5	63.0	12
37	72	EA_positive	10	65.0	12
37	72	EA_positive	20	69.0	12
37	72	EA_positive	1	37.25	13
37	72	EA_positive	5	63.0	13
37	72	EA_positive	10	66.0	13
37	72	EA_positive	20	68.0	13
37	72	EA_positive	1	35.75	14
37	72	EA_positive	5	59.0	14
37	72	EA_positive	10	64.0	14
37	72	EA_positive	20	68.0	14
37	72	EA_positive	1	36.25	15
37	72	EA_positive	5	60.0	15
37	72	EA_positive	10	63.0	15
37	72	EA_positive	20	67.0	15
37	72	EA_positive	1	35.75	16
37	72	EA_positive	5	64.0	16
37	72	EA_positive	10	65.0	16
37	72	EA_positive	20	70.0	16
37	72	EA_positive	1	34.5	17
37	72	EA_positive	5	56.75	17
37	72	EA_positive	10	63.0	17
37	72	EA_positive	20	71.0	17
37	72	EA_positive	1	37.75	18
37	72	EA_positive	5	58.0	18
37	72	EA_positive	10	66.0	18
37	72	EA_positive	20	68.0	18
37	72	EA_positive	1	32.85	19
37	72	EA_positive	5	57.50000000000001	19
37	72	EA_positive	10	64.00000000000001	19
37	72	EA_positive	20	67.00000000000001	19
37	72	EA_positive	1	38.75	20
37	72	EA_positive	5	60.0	20
37	72	EA_positive	10	66.0	20
37	72	EA_positive	20	69.0	20
37	72	EA_positive	1	36.75	21
37	72	EA_positive	5	59.0	21
37	72	EA_positive	10	64.0	21
37	72	EA_positive	20	69.0	21
37	72	EA_positive	1	35.75	22
37	72	EA_positive	5	57.5	22
37	72	EA_positive	10	63.0	22
37	72	EA_positive	20	69.0	22
37	72	EA_positive	1	33.75	23
37	72	EA_positive	5	60.0	23
37	72	EA_positive	10	66.0	23
37	72	EA_positive	20	70.0	23
37	72	EA_positive	1	34.75	24
37	72	EA_positive	5	58.5	24
37	72	EA_positive	10	66.0	24
37	72	EA_positive	20	70.0	24
37	72	EA_positive	1	35.75	25
37	72	EA_positive	5	58.0	25
37	72	EA_positive	10	64.0	25
37	72	EA_positive	20	70.0	25
37	72	EA_positive	1	34.75	26
37	72	EA_positive	5	59.0	26
37	72	EA_positive	10	62.5	26
37	72	EA_positive	20	71.0	26
37	72	EA_positive	1	36.75	27
37	72	EA_positive	5	62.0	27
37	72	EA_positive	10	64.0	27
37	72	EA_positive	20	68.0	27
37	72	EA_positive	1	32.5	28
37	72	EA_positive	5	58.0	28
37	72	EA_positive	10	63.0	28
37	72	EA_positive	20	70.0	28
37	72	EA_positive	1	31.75	29
37	72	EA_positive	5	61.0	29
37	72	EA_positive	10	63.0	29
37	72	EA_positive	20	69.0	29
37	72	EA_positive	1	35.75	30
37	72	EA_positive	5	61.0	30
37	72	EA_positive	10	64.0	30
37	72	EA_positive	20	71.0	30
37	72	EA_positive	1	39.75	31
37	72	EA_positive	5	63.0	31
37	72	EA_positive	10	64.5	31
37	72	EA_positive	20	69.0	31
38	41	positive	1	16.5	0
38	41	positive	5	25.5	0
38	41	positive	10	33.0	0
38	41	positive	20	37.0	0
38	41	positive	1	17.5	1
38	41	positive	5	25.0	1
38	41	positive	10	32.0	1
38	41	positive	20	36.0	1
38	41	positive	1	16.5	2
38	41	positive	5	26.0	2
38	41	positive	10	33.0	2
38	41	positive	20	39.0	2
38	41	positive	1	15.5	3
38	41	positive	5	24.0	3
38	41	positive	10	30.0	3
38	41	positive	20	37.0	3
38	41	positive	1	19.0	4
38	41	positive	5	28.0	4
38	41	positive	10	34.0	4
38	41	positive	20	37.0	4
38	41	positive	1	16.5	5
38	41	positive	5	26.0	5
38	41	positive	10	33.0	5
38	41	positive	20	36.0	5
38	41	positive	1	17.5	6
38	41	positive	5	26.0	6
38	41	positive	10	31.0	6
38	41	positive	20	38.0	6
38	41	positive	1	18.0	7
38	41	positive	5	24.0	7
38	41	positive	10	31.0	7
38	41	positive	20	39.0	7
38	41	positive	1	16.5	8
38	41	positive	5	29.0	8
38	41	positive	10	33.0	8
38	41	positive	20	38.0	8
38	41	positive	1	18.5	9
38	41	positive	5	25.0	9
38	41	positive	10	33.0	9
38	41	positive	20	38.0	9
38	41	positive	1	15.5	10
38	41	positive	5	26.0	10
38	41	positive	10	32.0	10
38	41	positive	20	36.0	10
38	41	positive	1	19.5	11
38	41	positive	5	24.0	11
38	41	positive	10	30.0	11
38	41	positive	20	37.0	11
38	41	positive	1	18.5	12
38	41	positive	5	25.0	12
38	41	positive	10	33.0	12
38	41	positive	20	38.0	12
38	41	positive	1	16.5	13
38	41	positive	5	23.0	13
38	41	positive	10	29.0	13
38	41	positive	20	37.0	13
38	41	positive	1	18.5	14
38	41	positive	5	26.0	14
38	41	positive	10	34.0	14
38	41	positive	20	38.0	14
38	41	positive	1	20.0	15
38	41	positive	5	26.0	15
38	41	positive	10	32.0	15
38	41	positive	20	36.0	15
38	41	positive	1	17.5	16
38	41	positive	5	24.0	16
38	41	positive	10	30.0	16
38	41	positive	20	37.0	16
38	41	positive	1	16.5	17
38	41	positive	5	26.0	17
38	41	positive	10	32.0	17
38	41	positive	20	36.0	17
38	41	positive	1	18.5	18
38	41	positive	5	24.0	18
38	41	positive	10	31.0	18
38	41	positive	20	37.0	18
38	41	positive	1	16.5	19
38	41	positive	5	25.0	19
38	41	positive	10	34.0	19
38	41	positive	20	37.0	19
38	41	positive	1	18.5	20
38	41	positive	5	25.0	20
38	41	positive	10	31.0	20
38	41	positive	20	37.0	20
38	41	positive	1	17.5	21
38	41	positive	5	26.0	21
38	41	positive	10	32.0	21
38	41	positive	20	38.0	21
38	41	positive	1	15.5	22
38	41	positive	5	24.0	22
38	41	positive	10	29.0	22
38	41	positive	20	36.0	22
38	41	positive	1	16.5	23
38	41	positive	5	24.0	23
38	41	positive	10	32.0	23
38	41	positive	20	38.0	23
38	41	positive	1	15.5	24
38	41	positive	5	25.0	24
38	41	positive	10	34.0	24
38	41	positive	20	38.0	24
38	41	positive	1	20.5	25
38	41	positive	5	26.0	25
38	41	positive	10	31.0	25
38	41	positive	20	37.0	25
38	41	positive	1	17.5	26
38	41	positive	5	24.5	26
38	41	positive	10	31.0	26
38	41	positive	20	38.0	26
38	41	positive	1	17.5	27
38	41	positive	5	25.0	27
38	41	positive	10	33.0	27
38	41	positive	20	38.0	27
38	41	positive	1	18.0	28
38	41	positive	5	26.0	28
38	41	positive	10	33.0	28
38	41	positive	20	38.0	28
38	41	positive	1	19.5	29
38	41	positive	5	27.0	29
38	41	positive	10	31.0	29
38	41	positive	20	38.0	29
38	41	positive	1	19.5	30
38	41	positive	5	27.0	30
38	41	positive	10	30.0	30
38	41	positive	20	38.0	30
38	41	positive	1	16.5	31
38	41	positive	5	24.0	31
38	41	positive	10	31.0	31
38	41	positive	20	37.0	31
39	41	positive	1	18.5	0
39	41	positive	5	25.0	0
39	41	positive	10	31.0	0
39	41	positive	20	37.0	0
39	41	positive	1	19.5	1
39	41	positive	5	27.0	1
39	41	positive	10	32.0	1
39	41	positive	20	37.0	1
39	41	positive	1	16.5	2
39	41	positive	5	26.0	2
39	41	positive	10	32.0	2
39	41	positive	20	37.0	2
39	41	positive	1	19.0	3
39	41	positive	5	26.0	3
39	41	positive	10	32.0	3
39	41	positive	20	38.0	3
39	41	positive	1	18.5	4
39	41	positive	5	27.0	4
39	41	positive	10	34.0	4
39	41	positive	20	38.0	4
39	41	positive	1	18.5	5
39	41	positive	5	25.0	5
39	41	positive	10	30.0	5
39	41	positive	20	37.0	5
39	41	positive	1	16.5	6
39	41	positive	5	23.0	6
39	41	positive	10	31.0	6
39	41	positive	20	37.0	6
39	41	positive	1	17.0	7
39	41	positive	5	26.0	7
39	41	positive	10	33.0	7
39	41	positive	20	37.0	7
39	41	positive	1	16.5	8
39	41	positive	5	23.0	8
39	41	positive	10	32.0	8
39	41	positive	20	38.0	8
39	41	positive	1	14.5	9
39	41	positive	5	25.0	9
39	41	positive	10	31.0	9
39	41	positive	20	35.0	9
39	41	positive	1	16.5	10
39	41	positive	5	24.0	10
39	41	positive	10	32.0	10
39	41	positive	20	36.0	10
39	41	positive	1	18.5	11
39	41	positive	5	25.0	11
39	41	positive	10	31.0	11
39	41	positive	20	36.0	11
39	41	positive	1	18.5	12
39	41	positive	5	24.0	12
39	41	positive	10	32.0	12
39	41	positive	20	36.0	12
39	41	positive	1	17.5	13
39	41	positive	5	27.0	13
39	41	positive	10	32.0	13
39	41	positive	20	37.0	13
39	41	positive	1	17.5	14
39	41	positive	5	25.0	14
39	41	positive	10	31.0	14
39	41	positive	20	38.0	14
39	41	positive	1	17.0	15
39	41	positive	5	24.0	15
39	41	positive	10	30.0	15
39	41	positive	20	37.0	15
39	41	positive	1	15.5	16
39	41	positive	5	25.0	16
39	41	positive	10	31.0	16
39	41	positive	20	38.0	16
39	41	positive	1	18.5	17
39	41	positive	5	25.0	17
39	41	positive	10	32.0	17
39	41	positive	20	37.0	17
39	41	positive	1	18.5	18
39	41	positive	5	25.0	18
39	41	positive	10	33.0	18
39	41	positive	20	36.0	18
39	41	positive	1	17.5	19
39	41	positive	5	26.0	19
39	41	positive	10	32.0	19
39	41	positive	20	37.0	19
39	41	positive	1	17.5	20
39	41	positive	5	24.0	20
39	41	positive	10	31.0	20
39	41	positive	20	36.0	20
39	41	positive	1	18.5	21
39	41	positive	5	25.0	21
39	41	positive	10	32.0	21
39	41	positive	20	37.0	21
39	41	positive	1	17.5	22
39	41	positive	5	26.0	22
39	41	positive	10	33.0	22
39	41	positive	20	37.0	22
39	41	positive	1	19.5	23
39	41	positive	5	26.0	23
39	41	positive	10	33.0	23
39	41	positive	20	37.0	23
39	41	positive	1	17.5	24
39	41	positive	5	24.0	24
39	41	positive	10	31.0	24
39	41	positive	20	37.0	24
39	41	positive	1	17.5	25
39	41	positive	5	25.0	25
39	41	positive	10	30.0	25
39	41	positive	20	38.0	25
39	41	positive	1	17.5	26
39	41	positive	5	25.0	26
39	41	positive	10	32.0	26
39	41	positive	20	37.0	26
39	41	positive	1	16.5	27
39	41	positive	5	26.0	27
39	41	positive	10	33.0	27
39	41	positive	20	37.0	27
39	41	positive	1	16.5	28
39	41	positive	5	25.0	28
39	41	positive	10	31.0	28
39	41	positive	20	37.0	28
39	41	positive	1	18.5	29
39	41	positive	5	25.0	29
39	41	positive	10	33.0	29
39	41	positive	20	37.0	29
39	41	positive	1	19.5	30
39	41	positive	5	27.0	30
39	41	positive	10	34.0	30
39	41	positive	20	38.0	30
39	41	positive	1	17.5	31
39	41	positive	5	23.0	31
39	41	positive	10	30.0	31
39	41	positive	20	38.0	31
40	54	EA_positive	1	22.75	0
40	54	EA_positive	5	41.0	0
40	54	EA_positive	10	48.0	0
40	54	EA_positive	20	51.0	0
40	54	EA_positive	1	19.75	1
40	54	EA_positive	5	37.0	1
40	54	EA_positive	10	45.0	1
40	54	EA_positive	20	51.0	1
40	54	EA_positive	1	19.85	2
40	54	EA_positive	5	38.50000000000001	2
40	54	EA_positive	10	45.000000000000014	2
40	54	EA_positive	20	51.000000000000014	2
40	54	EA_positive	1	21.75	3
40	54	EA_positive	5	39.0	3
40	54	EA_positive	10	45.0	3
40	54	EA_positive	20	50.0	3
40	54	EA_positive	1	22.75	4
40	54	EA_positive	5	40.0	4
40	54	EA_positive	10	45.0	4
40	54	EA_positive	20	49.0	4
40	54	EA_positive	1	21.75	5
40	54	EA_positive	5	37.0	5
40	54	EA_positive	10	46.0	5
40	54	EA_positive	20	51.0	5
40	54	EA_positive	1	20.85	6
40	54	EA_positive	5	38.50000000000001	6
40	54	EA_positive	10	47.000000000000014	6
40	54	EA_positive	20	51.000000000000014	6
40	54	EA_positive	1	20.75	7
40	54	EA_positive	5	37.75	7
40	54	EA_positive	10	45.0	7
40	54	EA_positive	20	51.0	7
40	54	EA_positive	1	22.75	8
40	54	EA_positive	5	40.0	8
40	54	EA_positive	10	47.0	8
40	54	EA_positive	20	51.0	8
40	54	EA_positive	1	18.75	9
40	54	EA_positive	5	39.0	9
40	54	EA_positive	10	47.0	9
40	54	EA_positive	20	51.0	9
40	54	EA_positive	1	23.75	10
40	54	EA_positive	5	40.5	10
40	54	EA_positive	10	48.0	10
40	54	EA_positive	20	50.0	10
40	54	EA_positive	1	24.25	11
40	54	EA_positive	5	39.5	11
40	54	EA_positive	10	45.0	11
40	54	EA_positive	20	52.0	11
40	54	EA_positive	1	20.75	12
40	54	EA_positive	5	37.0	12
40	54	EA_positive	10	45.0	12
40	54	EA_positive	20	53.0	12
40	54	EA_positive	1	23.75	13
40	54	EA_positive	5	39.75	13
40	54	EA_positive	10	45.0	13
40	54	EA_positive	20	51.0	13
40	54	EA_positive	1	21.5	14
40	54	EA_positive	5	41.0	14
40	54	EA_positive	10	49.0	14
40	54	EA_positive	20	51.0	14
40	54	EA_positive	1	22.85	15
40	54	EA_positive	5	38.50000000000001	15
40	54	EA_positive	10	47.000000000000014	15
40	54	EA_positive	20	49.000000000000014	15
40	54	EA_positive	1	23.75	16
40	54	EA_positive	5	42.0	16
40	54	EA_positive	10	46.0	16
40	54	EA_positive	20	52.0	16
40	54	EA_positive	1	24.75	17
40	54	EA_positive	5	40.0	17
40	54	EA_positive	10	46.0	17
40	54	EA_positive	20	52.0	17
40	54	EA_positive	1	20.75	18
40	54	EA_positive	5	40.0	18
40	54	EA_positive	10	44.0	18
40	54	EA_positive	20	50.0	18
40	54	EA_positive	1	23.75	19
40	54	EA_positive	5	38.0	19
40	54	EA_positive	10	46.0	19
40	54	EA_positive	20	50.0	19
40	54	EA_positive	1	23.75	20
40	54	EA_positive	5	40.0	20
40	54	EA_positive	10	47.0	20
40	54	EA_positive	20	50.0	20
40	54	EA_positive	1	24.25	21
40	54	EA_positive	5	44.0	21
40	54	EA_positive	10	48.0	21
40	54	EA_positive	20	51.0	21
40	54	EA_positive	1	22.75	22
40	54	EA_positive	5	38.0	22
40	54	EA_positive	10	45.0	22
40	54	EA_positive	20	50.0	22
40	54	EA_positive	1	20.75	23
40	54	EA_positive	5	42.0	23
40	54	EA_positive	10	48.0	23
40	54	EA_positive	20	51.0	23
40	54	EA_positive	1	23.5	24
40	54	EA_positive	5	37.75	24
40	54	EA_positive	10	46.0	24
40	54	EA_positive	20	50.0	24
40	54	EA_positive	1	20.75	25
40	54	EA_positive	5	39.75	25
40	54	EA_positive	10	43.0	25
40	54	EA_positive	20	50.0	25
40	54	EA_positive	1	19.75	26
40	54	EA_positive	5	37.75	26
40	54	EA_positive	10	44.0	26
40	54	EA_positive	20	52.0	26
40	54	EA_positive	1	20.75	27
40	54	EA_positive	5	37.0	27
40	54	EA_positive	10	46.0	27
40	54	EA_positive	20	51.0	27
40	54	EA_positive	1	19.75	28
40	54	EA_positive	5	36.5	28
40	54	EA_positive	10	45.0	28
40	54	EA_positive	20	48.0	28
40	54	EA_positive	1	22.75	29
40	54	EA_positive	5	39.0	29
40	54	EA_positive	10	44.0	29
40	54	EA_positive	20	52.0	29
40	54	EA_positive	1	20.75	30
40	54	EA_positive	5	41.66666666666667	30
40	54	EA_positive	10	46.00000000000001	30
40	54	EA_positive	20	52.00000000000001	30
40	54	EA_positive	1	21.75	31
40	54	EA_positive	5	36.0	31
40	54	EA_positive	10	46.0	31
40	54	EA_positive	20	51.0	31
41	25	negative	1	4.972222222222222	0
41	25	negative	5	20.361111111111107	0
41	25	negative	10	23.555555555555557	0
41	25	negative	20	24.000000000000014	0
41	25	negative	1	6.994444444444444	1
41	25	negative	5	18.555555555555554	1
41	25	negative	10	22.499999999999996	1
41	25	negative	20	23.99999999999999	1
41	25	negative	1	5.9111111111111105	2
41	25	negative	5	18.22222222222222	2
41	25	negative	10	22.499999999999996	2
41	25	negative	20	23.99999999999999	2
41	25	negative	1	7.333333333333334	3
41	25	negative	5	19.333333333333336	3
41	25	negative	10	23.333333333333336	3
41	25	negative	20	23.999999999999993	3
41	25	negative	1	7.083333333333334	4
41	25	negative	5	19.583333333333336	4
41	25	negative	10	24.000000000000004	4
41	25	negative	20	24.000000000000004	4
41	25	negative	1	7.666666666666667	5
41	25	negative	5	18.416666666666668	5
41	25	negative	10	23.000000000000004	5
41	25	negative	20	24.000000000000004	5
41	25	negative	1	6.666666666666667	6
41	25	negative	5	18.916666666666668	6
41	25	negative	10	23.000000000000004	6
41	25	negative	20	24.000000000000004	6
41	25	negative	1	6.5	7
41	25	negative	5	16.883333333333333	7
41	25	negative	10	22.000000000000004	7
41	25	negative	20	24.00000000000001	7
41	25	negative	1	8.833333333333334	8
41	25	negative	5	19.583333333333336	8
41	25	negative	10	23.000000000000007	8
41	25	negative	20	24.000000000000014	8
41	25	negative	1	4.833333333333333	9
41	25	negative	5	19.46666666666667	9
41	25	negative	10	22.55555555555556	9
41	25	negative	20	24.000000000000018	9
41	25	negative	1	8.055555555555555	10
41	25	negative	5	17.36111111111111	10
41	25	negative	10	21.555555555555554	10
41	25	negative	20	24.00000000000001	10
41	25	negative	1	5.944444444444445	11
41	25	negative	5	18.022222222222226	11
41	25	negative	10	23.000000000000004	11
41	25	negative	20	24.000000000000004	11
41	25	negative	1	8.25	12
41	25	negative	5	19.166666666666664	12
41	25	negative	10	24.0	12
41	25	negative	20	24.0	12
41	25	negative	1	5.027777777777778	13
41	25	negative	5	18.63888888888889	13
41	25	negative	10	24.0	13
41	25	negative	20	24.0	13
41	25	negative	1	3.933333333333333	14
41	25	negative	5	20.166666666666668	14
41	25	negative	10	24.000000000000007	14
41	25	negative	20	24.000000000000007	14
41	25	negative	1	6.833333333333334	15
41	25	negative	5	18.333333333333336	15
41	25	negative	10	24.000000000000004	15
41	25	negative	20	24.000000000000004	15
41	25	negative	1	6.805555555555555	16
41	25	negative	5	18.86111111111111	16
41	25	negative	10	22.555555555555554	16
41	25	negative	20	24.00000000000001	16
41	25	negative	1	7.555555555555555	17
41	25	negative	5	20.27777777777778	17
41	25	negative	10	23.555555555555557	17
41	25	negative	20	24.000000000000014	17
41	25	negative	1	7.666666666666667	18
41	25	negative	5	18.833333333333336	18
41	25	negative	10	22.000000000000004	18
41	25	negative	20	24.00000000000001	18
41	25	negative	1	6.605555555555555	19
41	25	negative	5	18.11111111111111	19
41	25	negative	10	23.055555555555554	19
41	25	negative	20	23.99999999999999	19
41	25	negative	1	5.388888888888888	20
41	25	negative	5	19.194444444444443	20
41	25	negative	10	23.999999999999996	20
41	25	negative	20	23.999999999999996	20
41	25	negative	1	5.666666666666667	21
41	25	negative	5	18.416666666666668	21
41	25	negative	10	24.000000000000004	21
41	25	negative	20	24.000000000000004	21
41	25	negative	1	6.777777777777778	22
41	25	negative	5	19.38888888888889	22
41	25	negative	10	23.0	22
41	25	negative	20	24.0	22
41	25	negative	1	6.666666666666667	23
41	25	negative	5	17.5	23
41	25	negative	10	22.0	23
41	25	negative	20	24.000000000000007	23
41	25	negative	1	7.083333333333334	24
41	25	negative	5	20.216666666666672	24
41	25	negative	10	23.000000000000007	24
41	25	negative	20	24.000000000000007	24
41	25	negative	1	6.111111111111112	25
41	25	negative	5	17.63888888888889	25
41	25	negative	10	24.0	25
41	25	negative	20	24.0	25
41	25	negative	1	8.166666666666666	26
41	25	negative	5	19.166666666666664	26
41	25	negative	10	23.0	26
41	25	negative	20	24.0	26
41	25	negative	1	8.0	27
41	25	negative	5	20.583333333333336	27
41	25	negative	10	23.000000000000004	27
41	25	negative	20	24.00000000000001	27
41	25	negative	1	7.861111111111111	28
41	25	negative	5	18.105555555555554	28
41	25	negative	10	22.999999999999996	28
41	25	negative	20	24.000000000000004	28
41	25	negative	1	6.0	29
41	25	negative	5	17.166666666666668	29
41	25	negative	10	23.000000000000004	29
41	25	negative	20	24.000000000000004	29
41	25	negative	1	6.722222222222222	30
41	25	negative	5	20.11111111111111	30
41	25	negative	10	23.555555555555557	30
41	25	negative	20	24.000000000000014	30
41	25	negative	1	7.333333333333334	31
41	25	negative	5	19.916666666666668	31
41	25	negative	10	24.0	31
41	25	negative	20	24.0	31
42	55	EA_positive	1	17.5	0
42	55	EA_positive	5	43.0	0
42	55	EA_positive	10	47.0	0
42	55	EA_positive	20	50.0	0
42	55	EA_positive	1	19.5	1
42	55	EA_positive	5	39.0	1
42	55	EA_positive	10	45.0	1
42	55	EA_positive	20	51.0	1
42	55	EA_positive	1	19.5	2
42	55	EA_positive	5	43.0	2
42	55	EA_positive	10	47.0	2
42	55	EA_positive	20	51.0	2
42	55	EA_positive	1	22.5	3
42	55	EA_positive	5	44.0	3
42	55	EA_positive	10	48.0	3
42	55	EA_positive	20	52.0	3
42	55	EA_positive	1	19.5	4
42	55	EA_positive	5	41.0	4
42	55	EA_positive	10	46.5	4
42	55	EA_positive	20	51.0	4
42	55	EA_positive	1	21.5	5
42	55	EA_positive	5	42.75	5
42	55	EA_positive	10	48.0	5
42	55	EA_positive	20	51.0	5
42	55	EA_positive	1	20.5	6
42	55	EA_positive	5	43.0	6
42	55	EA_positive	10	47.0	6
42	55	EA_positive	20	51.0	6
42	55	EA_positive	1	19.0	7
42	55	EA_positive	5	42.75	7
42	55	EA_positive	10	49.0	7
42	55	EA_positive	20	52.0	7
42	55	EA_positive	1	22.5	8
42	55	EA_positive	5	42.75	8
42	55	EA_positive	10	48.0	8
42	55	EA_positive	20	53.0	8
42	55	EA_positive	1	21.5	9
42	55	EA_positive	5	41.0	9
