sample_id	sequence_length	dataset	k	n_top_k	n_trees
25	66	EA_positive	10	53.0	8
25	66	EA_positive	20	57.0	8
25	66	EA_positive	1	28.0	9
25	66	EA_positive	5	43.0	9
25	66	EA_positive	10	53.0	9
25	66	EA_positive	20	58.0	9
25	66	EA_positive	1	28.0	10
25	66	EA_positive	5	42.0	10
25	66	EA_positive	10	53.0	10
25	66	EA_positive	20	57.0	10
25	66	EA_positive	1	28.0	11
25	66	EA_positive	5	42.0	11
25	66	EA_positive	10	53.0	11
25	66	EA_positive	20	57.0	11
25	66	EA_positive	1	28.0	12
25	66	EA_positive	5	43.0	12
25	66	EA_positive	10	53.0	12
25	66	EA_positive	20	58.0	12
25	66	EA_positive	1	28.0	13
25	66	EA_positive	5	43.0	13
25	66	EA_positive	10	53.0	13
25	66	EA_positive	20	57.0	13
25	66	EA_positive	1	28.0	14
25	66	EA_positive	5	43.0	14
25	66	EA_positive	10	53.0	14
25	66	EA_positive	20	57.0	14
25	66	EA_positive	1	28.0	15
25	66	EA_positive	5	43.0	15
25	66	EA_positive	10	53.0	15
25	66	EA_positive	20	57.0	15
25	66	EA_positive	1	28.0	16
25	66	EA_positive	5	43.0	16
25	66	EA_positive	10	53.0	16
25	66	EA_positive	20	57.0	16
25	66	EA_positive	1	28.0	17
25	66	EA_positive	5	43.0	17
25	66	EA_positive	10	53.0	17
25	66	EA_positive	20	57.0	17
25	66	EA_positive	1	28.0	18
25	66	EA_positive	5	43.0	18
25	66	EA_positive	10	53.0	18
25	66	EA_positive	20	58.0	18
25	66	EA_positive	1	28.0	19
25	66	EA_positive	5	43.0	19
25	66	EA_positive	10	53.0	19
25	66	EA_positive	20	58.0	19
25	66	EA_positive	1	28.0	20
25	66	EA_positive	5	43.0	20
25	66	EA_positive	10	53.0	20
25	66	EA_positive	20	58.0	20
25	66	EA_positive	1	28.0	21
25	66	EA_positive	5	43.0	21
25	66	EA_positive	10	53.0	21
25	66	EA_positive	20	58.0	21
25	66	EA_positive	1	28.0	22
25	66	EA_positive	5	43.0	22
25	66	EA_positive	10	53.0	22
25	66	EA_positive	20	58.0	22
25	66	EA_positive	1	28.0	23
25	66	EA_positive	5	43.0	23
25	66	EA_positive	10	53.0	23
25	66	EA_positive	20	58.0	23
25	66	EA_positive	1	28.0	24
25	66	EA_positive	5	43.0	24
25	66	EA_positive	10	53.0	24
25	66	EA_positive	20	58.0	24
25	66	EA_positive	1	28.0	25
25	66	EA_positive	5	43.0	25
25	66	EA_positive	10	53.0	25
25	66	EA_positive	20	57.0	25
25	66	EA_positive	1	28.0	26
25	66	EA_positive	5	43.0	26
25	66	EA_positive	10	53.0	26
25	66	EA_positive	20	57.0	26
25	66	EA_positive	1	28.0	27
25	66	EA_positive	5	43.0	27
25	66	EA_positive	10	53.0	27
25	66	EA_positive	20	57.0	27
25	66	EA_positive	1	28.0	28
25	66	EA_positive	5	43.0	28
25	66	EA_positive	10	53.0	28
25	66	EA_positive	20	57.0	28
25	66	EA_positive	1	28.0	29
25	66	EA_positive	5	43.0	29
25	66	EA_positive	10	53.0	29
25	66	EA_positive	20	57.0	29
25	66	EA_positive	1	28.0	30
25	66	EA_positive	5	43.0	30
25	66	EA_positive	10	53.0	30
25	66	EA_positive	20	57.0	30
25	66	EA_positive	1	28.0	31
25	66	EA_positive	5	43.0	31
25	66	EA_positive	10	53.0	31
25	66	EA_positive	20	57.0	31
25	66	EA_positive	1	28.0	32
25	66	EA_positive	5	43.0	32
25	66	EA_positive	10	53.0	32
25	66	EA_positive	20	57.0	32
26	62	EA_positive	1	31.0	1
26	62	EA_positive	5	43.0	1
26	62	EA_positive	10	50.0	1
26	62	EA_positive	20	54.0	1
26	62	EA_positive	1	30.0	2
26	62	EA_positive	5	43.0	2
26	62	EA_positive	10	50.0	2
26	62	EA_positive	20	54.0	2
26	62	EA_positive	1	30.0	3
26	62	EA_positive	5	43.0	3
26	62	EA_positive	10	50.0	3
26	62	EA_positive	20	54.0	3
26	62	EA_positive	1	31.0	4
26	62	EA_positive	5	43.0	4
26	62	EA_positive	10	50.0	4
26	62	EA_positive	20	54.0	4
26	62	EA_positive	1	31.0	5
26	62	EA_positive	5	43.0	5
26	62	EA_positive	10	51.0	5
26	62	EA_positive	20	54.0	5
26	62	EA_positive	1	31.0	6
26	62	EA_positive	5	43.0	6
26	62	EA_positive	10	50.0	6
26	62	EA_positive	20	55.0	6
26	62	EA_positive	1	31.0	7
26	62	EA_positive	5	43.0	7
26	62	EA_positive	10	50.0	7
26	62	EA_positive	20	54.0	7
26	62	EA_positive	1	31.0	8
26	62	EA_positive	5	43.0	8
26	62	EA_positive	10	51.0	8
26	62	EA_positive	20	54.0	8
26	62	EA_positive	1	31.0	9
26	62	EA_positive	5	42.0	9
26	62	EA_positive	10	51.0	9
26	62	EA_positive	20	54.0	9
26	62	EA_positive	1	31.0	10
26	62	EA_positive	5	43.0	10
26	62	EA_positive	10	51.0	10
26	62	EA_positive	20	54.0	10
26	62	EA_positive	1	31.0	11
26	62	EA_positive	5	43.0	11
26	62	EA_positive	10	51.0	11
26	62	EA_positive	20	54.0	11
26	62	EA_positive	1	31.0	12
26	62	EA_positive	5	43.0	12
26	62	EA_positive	10	51.0	12
26	62	EA_positive	20	54.0	12
26	62	EA_positive	1	31.0	13
26	62	EA_positive	5	43.0	13
26	62	EA_positive	10	51.0	13
26	62	EA_positive	20	54.0	13
26	62	EA_positive	1	32.0	14
26	62	EA_positive	5	43.0	14
26	62	EA_positive	10	51.0	14
26	62	EA_positive	20	54.0	14
26	62	EA_positive	1	31.0	15
26	62	EA_positive	5	43.0	15
26	62	EA_positive	10	51.0	15
26	62	EA_positive	20	54.0	15
26	62	EA_positive	1	31.0	16
26	62	EA_positive	5	43.0	16
26	62	EA_positive	10	51.0	16
26	62	EA_positive	20	54.0	16
26	62	EA_positive	1	31.0	17
26	62	EA_positive	5	43.0	17
26	62	EA_positive	10	51.0	17
26	62	EA_positive	20	54.0	17
26	62	EA_positive	1	31.0	18
26	62	EA_positive	5	43.0	18
26	62	EA_positive	10	52.0	18
26	62	EA_positive	20	54.0	18
26	62	EA_positive	1	31.0	19
26	62	EA_positive	5	43.0	19
26	62	EA_positive	10	52.0	19
26	62	EA_positive	20	54.0	19
26	62	EA_positive	1	31.0	20
26	62	EA_positive	5	43.0	20
26	62	EA_positive	10	52.0	20
26	62	EA_positive	20	54.0	20
26	62	EA_positive	1	31.0	21
26	62	EA_positive	5	43.0	21
26	62	EA_positive	10	51.0	21
26	62	EA_positive	20	54.0	21
26	62	EA_positive	1	31.0	22
26	62	EA_positive	5	43.0	22
26	62	EA_positive	10	51.0	22
26	62	EA_positive	20	54.0	22
26	62	EA_positive	1	31.0	23
26	62	EA_positive	5	43.0	23
26	62	EA_positive	10	52.0	23
26	62	EA_positive	20	54.0	23
26	62	EA_positive	1	31.0	24
26	62	EA_positive	5	43.0	24
26	62	EA_positive	10	52.0	24
26	62	EA_positive	20	54.0	24
26	62	EA_positive	1	31.0	25
26	62	EA_positive	5	43.0	25
26	62	EA_positive	10	52.0	25
26	62	EA_positive	20	54.0	25
26	62	EA_positive	1	31.0	26
26	62	EA_positive	5	43.0	26
26	62	EA_positive	10	52.0	26
26	62	EA_positive	20	54.0	26
26	62	EA_positive	1	31.0	27
26	62	EA_positive	5	43.0	27
26	62	EA_positive	10	51.0	27
26	62	EA_positive	20	54.0	27
26	62	EA_positive	1	31.0	28
26	62	EA_positive	5	43.0	28
26	62	EA_positive	10	52.0	28
26	62	EA_positive	20	54.0	28
26	62	EA_positive	1	31.0	29
26	62	EA_positive	5	43.0	29
26	62	EA_positive	10	52.0	29
26	62	EA_positive	20	54.0	29
26	62	EA_positive	1	31.0	30
26	62	EA_positive	5	43.0	30
26	62	EA_positive	10	52.0	30
26	62	EA_positive	20	54.0	30
26	62	EA_positive	1	31.0	31
26	62	EA_positive	5	43.0	31
26	62	EA_positive	10	52.0	31
26	62	EA_positive	20	54.0	31
26	62	EA_positive	1	31.0	32
26	62	EA_positive	5	43.0	32
26	62	EA_positive	10	52.0	32
26	62	EA_positive	20	54.0	32
27	41	positive	1	19.0	1
27	41	positive	5	30.0	1
27	41	positive	10	36.0	1
27	41	positive	20	38.0	1
27	41	positive	1	20.0	2
27	41	positive	5	32.0	2
27	41	positive	10	36.0	2
27	41	positive	20	39.0	2
27	41	positive	1	20.0	3
27	41	positive	5	32.0	3
27	41	positive	10	36.0	3
27	41	positive	20	39.0	3
27	41	positive	1	21.0	4
27	41	positive	5	32.0	4
27	41	positive	10	36.0	4
27	41	positive	20	39.0	4
27	41	positive	1	21.0	5
27	41	positive	5	32.0	5
27	41	positive	10	36.0	5
27	41	positive	20	39.0	5
27	41	positive	1	21.0	6
27	41	positive	5	32.0	6
27	41	positive	10	36.0	6
27	41	positive	20	39.0	6
27	41	positive	1	21.0	7
27	41	positive	5	32.0	7
27	41	positive	10	36.0	7
27	41	positive	20	39.0	7
27	41	positive	1	21.0	8
27	41	positive	5	32.0	8
27	41	positive	10	36.0	8
27	41	positive	20	39.0	8
27	41	positive	1	21.0	9
27	41	positive	5	32.0	9
27	41	positive	10	36.0	9
27	41	positive	20	39.0	9
27	41	positive	1	21.0	10
27	41	positive	5	32.0	10
27	41	positive	10	36.0	10
27	41	positive	20	39.0	10
27	41	positive	1	21.0	11
27	41	positive	5	32.0	11
27	41	positive	10	36.0	11
27	41	positive	20	39.0	11
27	41	positive	1	21.0	12
27	41	positive	5	32.0	12
27	41	positive	10	36.0	12
27	41	positive	20	39.0	12
27	41	positive	1	21.0	13
27	41	positive	5	32.0	13
27	41	positive	10	36.0	13
27	41	positive	20	39.0	13
27	41	positive	1	21.0	14
27	41	positive	5	32.0	14
27	41	positive	10	36.0	14
27	41	positive	20	39.0	14
27	41	positive	1	21.0	15
27	41	positive	5	32.0	15
27	41	positive	10	36.0	15
27	41	positive	20	39.0	15
27	41	positive	1	21.0	16
27	41	positive	5	32.0	16
27	41	positive	10	36.0	16
27	41	positive	20	39.0	16
27	41	positive	1	21.0	17
27	41	positive	5	32.0	17
27	41	positive	10	36.0	17
27	41	positive	20	39.0	17
27	41	positive	1	21.0	18
27	41	positive	5	32.0	18
27	41	positive	10	36.0	18
27	41	positive	20	39.0	18
27	41	positive	1	21.0	19
27	41	positive	5	32.0	19
27	41	positive	10	36.0	19
27	41	positive	20	39.0	19
27	41	positive	1	21.0	20
27	41	positive	5	32.0	20
27	41	positive	10	36.0	20
27	41	positive	20	39.0	20
27	41	positive	1	21.0	21
27	41	positive	5	32.0	21
27	41	positive	10	36.0	21
27	41	positive	20	39.0	21
27	41	positive	1	21.0	22
27	41	positive	5	32.0	22
27	41	positive	10	36.0	22
27	41	positive	20	39.0	22
27	41	positive	1	21.0	23
27	41	positive	5	32.0	23
27	41	positive	10	36.0	23
27	41	positive	20	39.0	23
27	41	positive	1	21.0	24
27	41	positive	5	32.0	24
27	41	positive	10	36.0	24
27	41	positive	20	39.0	24
27	41	positive	1	21.0	25
27	41	positive	5	32.0	25
27	41	positive	10	36.0	25
27	41	positive	20	39.0	25
27	41	positive	1	21.0	26
27	41	positive	5	32.0	26
27	41	positive	10	36.0	26
27	41	positive	20	39.0	26
27	41	positive	1	21.0	27
27	41	positive	5	32.0	27
27	41	positive	10	36.0	27
27	41	positive	20	39.0	27
27	41	positive	1	21.0	28
27	41	positive	5	32.0	28
27	41	positive	10	36.0	28
27	41	positive	20	39.0	28
27	41	positive	1	21.0	29
27	41	positive	5	32.0	29
27	41	positive	10	36.0	29
27	41	positive	20	39.0	29
27	41	positive	1	21.0	30
27	41	positive	5	32.0	30
27	41	positive	10	36.0	30
27	41	positive	20	39.0	30
27	41	positive	1	21.0	31
27	41	positive	5	32.0	31
27	41	positive	10	36.0	31
27	41	positive	20	39.0	31
27	41	positive	1	21.0	32
27	41	positive	5	32.0	32
27	41	positive	10	36.0	32
27	41	positive	20	39.0	32
28	41	positive	1	20.0	1
28	41	positive	5	31.0	1
28	41	positive	10	36.0	1
28	41	positive	20	39.0	1
28	41	positive	1	19.0	2
28	41	positive	5	32.0	2
28	41	positive	10	36.0	2
28	41	positive	20	40.0	2
28	41	positive	1	20.0	3
28	41	positive	5	32.0	3
28	41	positive	10	36.0	3
28	41	positive	20	40.0	3
28	41	positive	1	20.0	4
28	41	positive	5	33.0	4
28	41	positive	10	36.0	4
28	41	positive	20	40.0	4
28	41	positive	1	20.0	5
28	41	positive	5	33.0	5
28	41	positive	10	36.0	5
28	41	positive	20	39.0	5
28	41	positive	1	20.0	6
28	41	positive	5	32.0	6
28	41	positive	10	36.0	6
28	41	positive	20	39.0	6
28	41	positive	1	20.0	7
28	41	positive	5	33.0	7
28	41	positive	10	36.0	7
28	41	positive	20	39.0	7
28	41	positive	1	20.0	8
28	41	positive	5	31.0	8
28	41	positive	10	36.0	8
28	41	positive	20	39.0	8
28	41	positive	1	20.0	9
28	41	positive	5	32.0	9
28	41	positive	10	36.0	9
28	41	positive	20	39.0	9
28	41	positive	1	19.0	10
28	41	positive	5	33.0	10
28	41	positive	10	36.0	10
28	41	positive	20	39.0	10
28	41	positive	1	20.0	11
28	41	positive	5	33.0	11
28	41	positive	10	36.0	11
28	41	positive	20	39.0	11
28	41	positive	1	20.0	12
28	41	positive	5	33.0	12
28	41	positive	10	36.0	12
28	41	positive	20	39.0	12
28	41	positive	1	20.0	13
28	41	positive	5	33.0	13
28	41	positive	10	36.0	13
28	41	positive	20	39.0	13
28	41	positive	1	20.0	14
28	41	positive	5	33.0	14
28	41	positive	10	36.0	14
28	41	positive	20	39.0	14
28	41	positive	1	20.0	15
28	41	positive	5	33.0	15
28	41	positive	10	36.0	15
28	41	positive	20	39.0	15
28	41	positive	1	20.0	16
28	41	positive	5	33.0	16
28	41	positive	10	36.0	16
28	41	positive	20	39.0	16
28	41	positive	1	20.0	17
28	41	positive	5	33.0	17
28	41	positive	10	36.0	17
28	41	positive	20	39.0	17
28	41	positive	1	20.0	18
28	41	positive	5	33.0	18
28	41	positive	10	36.0	18
28	41	positive	20	39.0	18
28	41	positive	1	20.0	19
28	41	positive	5	33.0	19
28	41	positive	10	36.0	19
28	41	positive	20	39.0	19
28	41	positive	1	20.0	20
28	41	positive	5	33.0	20
28	41	positive	10	36.0	20
28	41	positive	20	39.0	20
28	41	positive	1	20.0	21
28	41	positive	5	33.0	21
28	41	positive	10	36.0	21
28	41	positive	20	39.0	21
28	41	positive	1	20.0	22
28	41	positive	5	33.0	22
28	41	positive	10	36.0	22
28	41	positive	20	39.0	22
28	41	positive	1	20.0	23
28	41	positive	5	33.0	23
28	41	positive	10	36.0	23
28	41	positive	20	39.0	23
28	41	positive	1	20.0	24
28	41	positive	5	33.0	24
28	41	positive	10	36.0	24
28	41	positive	20	39.0	24
28	41	positive	1	20.0	25
28	41	positive	5	33.0	25
28	41	positive	10	36.0	25
28	41	positive	20	39.0	25
28	41	positive	1	20.0	26
28	41	positive	5	33.0	26
28	41	positive	10	36.0	26
28	41	positive	20	39.0	26
28	41	positive	1	20.0	27
28	41	positive	5	33.0	27
28	41	positive	10	36.0	27
28	41	positive	20	39.0	27
28	41	positive	1	20.0	28
28	41	positive	5	33.0	28
28	41	positive	10	36.0	28
28	41	positive	20	39.0	28
28	41	positive	1	20.0	29
28	41	positive	5	33.0	29
28	41	positive	10	36.0	29
28	41	positive	20	39.0	29
28	41	positive	1	20.0	30
28	41	positive	5	33.0	30
28	41	positive	10	36.0	30
28	41	positive	20	39.0	30
28	41	positive	1	20.0	31
28	41	positive	5	33.0	31
28	41	positive	10	36.0	31
28	41	positive	20	39.0	31
28	41	positive	1	20.0	32
28	41	positive	5	33.0	32
28	41	positive	10	36.0	32
28	41	positive	20	39.0	32
29	71	EA_positive	1	36.0	1
29	71	EA_positive	5	50.0	1
29	71	EA_positive	10	61.0	1
29	71	EA_positive	20	63.0	1
29	71	EA_positive	1	35.0	2
29	71	EA_positive	5	50.0	2
29	71	EA_positive	10	61.0	2
29	71	EA_positive	20	63.0	2
29	71	EA_positive	1	35.0	3
29	71	EA_positive	5	51.0	3
29	71	EA_positive	10	62.0	3
29	71	EA_positive	20	63.0	3
29	71	EA_positive	1	35.0	4
29	71	EA_positive	5	51.0	4
29	71	EA_positive	10	62.0	4
29	71	EA_positive	20	63.0	4
29	71	EA_positive	1	35.0	5
29	71	EA_positive	5	51.0	5
29	71	EA_positive	10	61.0	5
29	71	EA_positive	20	63.0	5
29	71	EA_positive	1	36.0	6
29	71	EA_positive	5	51.0	6
29	71	EA_positive	10	61.0	6
29	71	EA_positive	20	63.0	6
29	71	EA_positive	1	36.0	7
29	71	EA_positive	5	51.0	7
29	71	EA_positive	10	61.0	7
29	71	EA_positive	20	63.0	7
29	71	EA_positive	1	36.0	8
29	71	EA_positive	5	51.0	8
29	71	EA_positive	10	61.0	8
29	71	EA_positive	20	63.0	8
29	71	EA_positive	1	36.0	9
29	71	EA_positive	5	51.0	9
29	71	EA_positive	10	61.0	9
29	71	EA_positive	20	63.0	9
29	71	EA_positive	1	36.0	10
29	71	EA_positive	5	51.0	10
29	71	EA_positive	10	61.0	10
29	71	EA_positive	20	63.0	10
29	71	EA_positive	1	36.0	11
29	71	EA_positive	5	51.0	11
29	71	EA_positive	10	61.0	11
29	71	EA_positive	20	63.0	11
29	71	EA_positive	1	36.0	12
29	71	EA_positive	5	51.0	12
29	71	EA_positive	10	61.0	12
29	71	EA_positive	20	63.0	12
29	71	EA_positive	1	36.0	13
29	71	EA_positive	5	51.0	13
29	71	EA_positive	10	61.0	13
29	71	EA_positive	20	63.0	13
29	71	EA_positive	1	36.0	14
29	71	EA_positive	5	51.0	14
29	71	EA_positive	10	61.0	14
29	71	EA_positive	20	63.0	14
29	71	EA_positive	1	36.0	15
29	71	EA_positive	5	51.0	15
29	71	EA_positive	10	61.0	15
29	71	EA_positive	20	63.0	15
29	71	EA_positive	1	36.0	16
29	71	EA_positive	5	51.0	16
29	71	EA_positive	10	61.0	16
29	71	EA_positive	20	63.0	16
29	71	EA_positive	1	36.0	17
29	71	EA_positive	5	51.0	17
29	71	EA_positive	10	61.0	17
29	71	EA_positive	20	63.0	17
29	71	EA_positive	1	36.0	18
29	71	EA_positive	5	51.0	18
29	71	EA_positive	10	61.0	18
29	71	EA_positive	20	63.0	18
29	71	EA_positive	1	36.0	19
29	71	EA_positive	5	51.0	19
29	71	EA_positive	10	61.0	19
29	71	EA_positive	20	63.0	19
29	71	EA_positive	1	36.0	20
29	71	EA_positive	5	51.0	20
29	71	EA_positive	10	61.0	20
29	71	EA_positive	20	63.0	20
29	71	EA_positive	1	36.0	21
29	71	EA_positive	5	51.0	21
29	71	EA_positive	10	61.0	21
29	71	EA_positive	20	63.0	21
29	71	EA_positive	1	36.0	22
29	71	EA_positive	5	51.0	22
29	71	EA_positive	10	61.0	22
29	71	EA_positive	20	63.0	22
29	71	EA_positive	1	36.0	23
29	71	EA_positive	5	51.0	23
29	71	EA_positive	10	61.0	23
29	71	EA_positive	20	63.0	23
29	71	EA_positive	1	36.0	24
29	71	EA_positive	5	51.0	24
29	71	EA_positive	10	61.0	24
29	71	EA_positive	20	63.0	24
29	71	EA_positive	1	36.0	25
29	71	EA_positive	5	51.0	25
29	71	EA_positive	10	61.0	25
29	71	EA_positive	20	63.0	25
29	71	EA_positive	1	36.0	26
29	71	EA_positive	5	51.0	26
29	71	EA_positive	10	61.0	26
29	71	EA_positive	20	63.0	26
29	71	EA_positive	1	36.0	27
29	71	EA_positive	5	51.0	27
29	71	EA_positive	10	61.0	27
29	71	EA_positive	20	63.0	27
29	71	EA_positive	1	36.0	28
29	71	EA_positive	5	51.0	28
29	71	EA_positive	10	61.0	28
29	71	EA_positive	20	63.0	28
29	71	EA_positive	1	36.0	29
29	71	EA_positive	5	51.0	29
29	71	EA_positive	10	61.0	29
29	71	EA_positive	20	63.0	29
29	71	EA_positive	1	36.0	30
29	71	EA_positive	5	51.0	30
29	71	EA_positive	10	61.0	30
29	71	EA_positive	20	63.0	30
29	71	EA_positive	1	36.0	31
29	71	EA_positive	5	51.0	31
29	71	EA_positive	10	61.0	31
29	71	EA_positive	20	63.0	31
29	71	EA_positive	1	36.0	32
29	71	EA_positive	5	51.0	32
29	71	EA_positive	10	61.0	32
29	71	EA_positive	20	63.0	32
30	54	EA_positive	1	27.0	1
30	54	EA_positive	5	36.0	1
30	54	EA_positive	10	45.0	1
30	54	EA_positive	20	46.0	1
30	54	EA_positive	1	27.0	2
30	54	EA_positive	5	37.0	2
30	54	EA_positive	10	44.0	2
30	54	EA_positive	20	46.0	2
30	54	EA_positive	1	27.0	3
30	54	EA_positive	5	37.0	3
30	54	EA_positive	10	44.0	3
30	54	EA_positive	20	46.0	3
30	54	EA_positive	1	27.0	4
30	54	EA_positive	5	37.0	4
30	54	EA_positive	10	44.0	4
30	54	EA_positive	20	46.0	4
30	54	EA_positive	1	28.0	5
30	54	EA_positive	5	37.0	5
30	54	EA_positive	10	44.0	5
30	54	EA_positive	20	46.0	5
30	54	EA_positive	1	27.0	6
30	54	EA_positive	5	37.0	6
30	54	EA_positive	10	44.0	6
30	54	EA_positive	20	46.0	6
30	54	EA_positive	1	27.0	7
30	54	EA_positive	5	37.0	7
30	54	EA_positive	10	44.0	7
30	54	EA_positive	20	46.0	7
30	54	EA_positive	1	27.0	8
30	54	EA_positive	5	37.0	8
30	54	EA_positive	10	43.0	8
30	54	EA_positive	20	46.0	8
30	54	EA_positive	1	27.0	9
30	54	EA_positive	5	37.0	9
30	54	EA_positive	10	43.0	9
30	54	EA_positive	20	46.0	9
30	54	EA_positive	1	27.0	10
30	54	EA_positive	5	37.0	10
30	54	EA_positive	10	43.0	10
30	54	EA_positive	20	46.0	10
30	54	EA_positive	1	27.0	11
30	54	EA_positive	5	37.0	11
30	54	EA_positive	10	43.0	11
30	54	EA_positive	20	46.0	11
30	54	EA_positive	1	27.0	12
30	54	EA_positive	5	37.0	12
30	54	EA_positive	10	43.0	12
30	54	EA_positive	20	46.0	12
30	54	EA_positive	1	27.0	13
30	54	EA_positive	5	37.0	13
30	54	EA_positive	10	43.0	13
30	54	EA_positive	20	46.0	13
30	54	EA_positive	1	27.0	14
30	54	EA_positive	5	37.0	14
30	54	EA_positive	10	44.0	14
30	54	EA_positive	20	46.0	14
30	54	EA_positive	1	27.0	15
30	54	EA_positive	5	37.0	15
30	54	EA_positive	10	44.0	15
30	54	EA_positive	20	46.0	15
30	54	EA_positive	1	27.0	16
30	54	EA_positive	5	37.0	16
30	54	EA_positive	10	44.0	16
30	54	EA_positive	20	46.0	16
30	54	EA_positive	1	27.0	17
30	54	EA_positive	5	37.0	17
30	54	EA_positive	10	44.0	17
30	54	EA_positive	20	46.0	17
30	54	EA_positive	1	27.0	18
30	54	EA_positive	5	37.0	18
30	54	EA_positive	10	44.0	18
30	54	EA_positive	20	46.0	18
30	54	EA_positive	1	27.0	19
30	54	EA_positive	5	37.0	19
30	54	EA_positive	10	44.0	19
30	54	EA_positive	20	46.0	19
30	54	EA_positive	1	27.0	20
30	54	EA_positive	5	37.0	20
30	54	EA_positive	10	44.0	20
30	54	EA_positive	20	46.0	20
30	54	EA_positive	1	27.0	21
30	54	EA_positive	5	37.0	21
30	54	EA_positive	10	44.0	21
30	54	EA_positive	20	46.0	21
30	54	EA_positive	1	27.0	22
30	54	EA_positive	5	37.0	22
30	54	EA_positive	10	44.0	22
30	54	EA_positive	20	46.0	22
30	54	EA_positive	1	27.0	23
30	54	EA_positive	5	37.0	23
30	54	EA_positive	10	44.0	23
30	54	EA_positive	20	46.0	23
30	54	EA_positive	1	27.0	24
30	54	EA_positive	5	37.0	24
30	54	EA_positive	10	44.0	24
30	54	EA_positive	20	46.0	24
30	54	EA_positive	1	27.0	25
30	54	EA_positive	5	37.0	25
30	54	EA_positive	10	44.0	25
30	54	EA_positive	20	46.0	25
30	54	EA_positive	1	27.0	26
30	54	EA_positive	5	37.0	26
30	54	EA_positive	10	44.0	26
30	54	EA_positive	20	46.0	26
30	54	EA_positive	1	27.0	27
30	54	EA_positive	5	37.0	27
30	54	EA_positive	10	44.0	27
30	54	EA_positive	20	46.0	27
30	54	EA_positive	1	27.0	28
30	54	EA_positive	5	37.0	28
30	54	EA_positive	10	44.0	28
30	54	EA_positive	20	46.0	28
30	54	EA_positive	1	27.0	29
30	54	EA_positive	5	37.0	29
30	54	EA_positive	10	44.0	29
30	54	EA_positive	20	46.0	29
30	54	EA_positive	1	27.0	30
30	54	EA_positive	5	37.0	30
30	54	EA_positive	10	44.0	30
30	54	EA_positive	20	46.0	30
30	54	EA_positive	1	27.0	31
30	54	EA_positive	5	37.0	31
30	54	EA_positive	10	44.0	31
30	54	EA_positive	20	46.0	31
30	54	EA_positive	1	27.0	32
30	54	EA_positive	5	37.0	32
30	54	EA_positive	10	44.0	32
30	54	EA_positive	20	46.0	32
31	47	EA_negative	1	19.0	1
31	47	EA_negative	5	30.0	1
31	47	EA_negative	10	34.0	1
31	47	EA_negative	20	39.0	1
31	47	EA_negative	1	19.0	2
31	47	EA_negative	5	30.0	2
31	47	EA_negative	10	34.0	2
31	47	EA_negative	20	39.0	2
31	47	EA_negative	1	19.0	3
31	47	EA_negative	5	30.0	3
31	47	EA_negative	10	34.0	3
31	47	EA_negative	20	40.0	3
31	47	EA_negative	1	19.0	4
31	47	EA_negative	5	30.0	4
31	47	EA_negative	10	34.0	4
31	47	EA_negative	20	40.0	4
31	47	EA_negative	1	19.0	5
31	47	EA_negative	5	30.0	5
31	47	EA_negative	10	34.0	5
31	47	EA_negative	20	40.0	5
31	47	EA_negative	1	19.0	6
31	47	EA_negative	5	30.0	6
31	47	EA_negative	10	34.0	6
31	47	EA_negative	20	40.0	6
31	47	EA_negative	1	19.0	7
31	47	EA_negative	5	30.0	7
31	47	EA_negative	10	34.0	7
31	47	EA_negative	20	40.0	7
31	47	EA_negative	1	19.0	8
31	47	EA_negative	5	30.0	8
31	47	EA_negative	10	34.0	8
31	47	EA_negative	20	39.0	8
31	47	EA_negative	1	19.0	9
31	47	EA_negative	5	30.0	9
31	47	EA_negative	10	34.0	9
31	47	EA_negative	20	39.0	9
31	47	EA_negative	1	19.0	10
31	47	EA_negative	5	30.0	10
31	47	EA_negative	10	34.0	10
31	47	EA_negative	20	39.0	10
31	47	EA_negative	1	19.0	11
31	47	EA_negative	5	30.0	11
31	47	EA_negative	10	34.0	11
31	47	EA_negative	20	39.0	11
31	47	EA_negative	1	19.0	12
31	47	EA_negative	5	30.0	12
31	47	EA_negative	10	34.0	12
31	47	EA_negative	20	39.0	12
31	47	EA_negative	1	19.0	13
31	47	EA_negative	5	30.0	13
31	47	EA_negative	10	34.0	13
31	47	EA_negative	20	39.0	13
31	47	EA_negative	1	19.0	14
31	47	EA_negative	5	30.0	14
31	47	EA_negative	10	34.0	14
31	47	EA_negative	20	39.0	14
31	47	EA_negative	1	19.0	15
31	47	EA_negative	5	30.0	15
31	47	EA_negative	10	34.0	15
31	47	EA_negative	20	39.0	15
31	47	EA_negative	1	19.0	16
31	47	EA_negative	5	30.0	16
31	47	EA_negative	10	34.0	16
31	47	EA_negative	20	39.0	16
31	47	EA_negative	1	19.0	17
31	47	EA_negative	5	30.0	17
31	47	EA_negative	10	34.0	17
31	47	EA_negative	20	39.0	17
31	47	EA_negative	1	19.0	18
31	47	EA_negative	5	30.0	18
31	47	EA_negative	10	34.0	18
31	47	EA_negative	20	39.0	18
31	47	EA_negative	1	19.0	19
31	47	EA_negative	5	30.0	19
31	47	EA_negative	10	34.0	19
31	47	EA_negative	20	39.0	19
31	47	EA_negative	1	19.0	20
31	47	EA_negative	5	30.0	20
31	47	EA_negative	10	34.0	20
31	47	EA_negative	20	39.0	20
